"Step","comic-armadillo-31 - return_train","comic-armadillo-31 - return_train__MIN","comic-armadillo-31 - return_train__MAX","TQC_speed - return_train","TQC_speed - return_train__MIN","TQC_speed - return_train__MAX","REDQSAC_speed - return_train","REDQSAC_speed - return_train__MIN","REDQSAC_speed - return_train__MAX","SAC_speed - return_train","SAC_speed - return_train__MIN","SAC_speed - return_train__MAX","REDQSAC_eaux_4_imgs_pretrained_3 - return_train","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MIN","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MAX","SAC_4_imgs_eaux_5 - return_train","SAC_4_imgs_eaux_5 - return_train__MIN","SAC_4_imgs_eaux_5 - return_train__MAX"
"6342","","","","","","","","","","143.8900146484","143.8900146484","143.8900146484","3.8699963093","3.8699963093","3.8699963093","110.9299240112","110.9299240112","110.9299240112"
"6343","","","","","","","","","","131.0300292969","131.0300292969","131.0300292969","3.8699963093","3.8699963093","3.8699963093","110.9299240112","110.9299240112","110.9299240112"
"6344","","","","","","","","","","131.0300292969","131.0300292969","131.0300292969","3.8699963093","3.8699963093","3.8699963093","110.9299240112","110.9299240112","110.9299240112"
"6346","","","","","","","","","","132.1999511719","132.1999511719","132.1999511719","","","","","",""
"6348","","","","","","","","","","129.5500335693","129.5500335693","129.5500335693","3.0799975395","3.0799975395","3.0799975395","95.3799972534","95.3799972534","95.3799972534"
"6349","","","","","","","","","","129.5500335693","129.5500335693","129.5500335693","3.0799975395","3.0799975395","3.0799975395","95.3799972534","95.3799972534","95.3799972534"
"6351","","","","","","","","","","145.0399932861","145.0399932861","145.0399932861","3.0558478832","3.0558478832","3.0558478832","95.3799972534","95.3799972534","95.3799972534"
"6353","","","","","","","","","","137.8300323486","137.8300323486","137.8300323486","","","","","",""
"6354","","","","","","","","","","137.8300323486","137.8300323486","137.8300323486","2.8699975014","2.8699975014","2.8699975014","","",""
"6355","","","","","","","","","","134.9600067139","134.9600067139","134.9600067139","","","","","",""
"6357","","","","","","","","","","89.0400390625","89.0400390625","89.0400390625","2.8699975014","2.8699975014","2.8699975014","99.2500076294","99.2500076294","99.2500076294"
"6358","","","","","","","","","","89.0400390625","89.0400390625","89.0400390625","3.262597084","3.262597084","3.262597084","","",""
"6359","","","","","","","","","","63.6500205994","63.6500205994","63.6500205994","3.3899970055","3.3899970055","3.3899970055","","",""
"6362","","","","","","","","","","90.3000411987","90.3000411987","90.3000411987","3.3899970055","3.3899970055","3.3899970055","101.1000213623","101.1000213623","101.1000213623"
"6363","","","","","","","","","","90.3000411987","90.3000411987","90.3000411987","3.3899970055","3.3899970055","3.3899970055","101.1000213623","101.1000213623","101.1000213623"
"6364","","","","","","","","","","129.6399993896","129.6399993896","129.6399993896","3.3899970055","3.3899970055","3.3899970055","101.1000213623","101.1000213623","101.1000213623"
"6366","","","","","","","","","","129.6399993896","129.6399993896","129.6399993896","2.9299974442","2.9299974442","2.9299974442","101.1000213623","101.1000213623","101.1000213623"
"6367","","","","","","","","","","131.3299865723","131.3299865723","131.3299865723","2.9299974442","2.9299974442","2.9299974442","101.1000213623","101.1000213623","101.1000213623"
"6368","","","","","","","","","","131.3299865723","131.3299865723","131.3299865723","2.9299974442","2.9299974442","2.9299974442","","",""
"6370","","","","","","","","","","130.9599761963","130.9599761963","130.9599761963","2.9299974442","2.9299974442","2.9299974442","99.6899032593","99.6899032593","99.6899032593"
"6371","","","","","","","","","","130.9599761963","130.9599761963","130.9599761963","3.1886975765","3.1886975765","3.1886975765","99.6899032593","99.6899032593","99.6899032593"
"6372","","","","","","","","","","130.2700042725","130.2700042725","130.2700042725","3.189997673","3.189997673","3.189997673","","",""
"6373","","","","","","","","","","130.2700042725","130.2700042725","130.2700042725","3.189997673","3.189997673","3.189997673","","",""
"6375","","","","","","","","","","136.1100006104","136.1100006104","136.1100006104","3.189997673","3.189997673","3.189997673","99.6899032593","99.6899032593","99.6899032593"
"6376","","","","","","","","","","136.1100006104","136.1100006104","136.1100006104","3.189997673","3.189997673","3.189997673","","",""
"6377","","","","","","","","","","131.0399475098","131.0399475098","131.0399475098","3.2028973103","3.2028973103","3.2028973103","105.9899978638","105.9899978638","105.9899978638"
"6378","","","","","","","","","","131.0399475098","131.0399475098","131.0399475098","3.2499976158","3.2499976158","3.2499976158","105.9899978638","105.9899978638","105.9899978638"
"6380","","","","","","","","","","131.5900421143","131.5900421143","131.5900421143","3.2499976158","3.2499976158","3.2499976158","105.9899978638","105.9899978638","105.9899978638"
"6381","","","","","","","","","","126.5298995972","126.5298995972","126.5298995972","3.2499976158","3.2499976158","3.2499976158","105.9899978638","105.9899978638","105.9899978638"
"6382","","","","","","","","","","126.5298995972","126.5298995972","126.5298995972","3.2499976158","3.2499976158","3.2499976158","105.9899978638","105.9899978638","105.9899978638"
"6383","","","","","","","","","","126.5298995972","126.5298995972","126.5298995972","3.2499976158","3.2499976158","3.2499976158","94.3799819946","94.3799819946","94.3799819946"
"6384","","","","","","","","","","132.4599609375","132.4599609375","132.4599609375","","","","","",""
"6385","","","","","","","","","","132.4599609375","132.4599609375","132.4599609375","2.9699976444","2.9699976444","2.9699976444","94.3799819946","94.3799819946","94.3799819946"
"6386","","","","","","","","","","124.7800598145","124.7800598145","124.7800598145","2.9699976444","2.9699976444","2.9699976444","35.0499763489","35.0499763489","35.0499763489"
"6387","","","","","","","","","","124.7800598145","124.7800598145","124.7800598145","2.9699976444","2.9699976444","2.9699976444","35.0499763489","35.0499763489","35.0499763489"
"6388","","","","","","","","","","128.9799957275","128.9799957275","128.9799957275","2.9699976444","2.9699976444","2.9699976444","35.0499763489","35.0499763489","35.0499763489"
"6389","","","","","","","","","","128.9799957275","128.9799957275","128.9799957275","3.0145478249","3.0145478249","3.0145478249","35.0499763489","35.0499763489","35.0499763489"
"6395","","","","","","","","","","129.2899932861","129.2899932861","129.2899932861","3.3399965763","3.3399965763","3.3399965763","105.3600692749","105.3600692749","105.3600692749"
"6396","","","","","","","","","","139.0498962402","139.0498962402","139.0498962402","3.3399965763","3.3399965763","3.3399965763","105.3600692749","105.3600692749","105.3600692749"
"6397","","","","","","","","","","139.0498962402","139.0498962402","139.0498962402","3.3399965763","3.3399965763","3.3399965763","","",""
"6399","","","","","","","","","","132.7800140381","132.7800140381","132.7800140381","3.3399965763","3.3399965763","3.3399965763","94.3999786377","94.3999786377","94.3999786377"
"6401","","","","","","","","","","132.3400878906","132.3400878906","132.3400878906","3.0912475586","3.0912475586","3.0912475586","94.3999786377","94.3999786377","94.3999786377"
"6402","","","","","","","","","","132.3400878906","132.3400878906","132.3400878906","3.08999753","3.08999753","3.08999753","94.3999786377","94.3999786377","94.3999786377"
"6403","","","","","","","","","","131.6399993896","131.6399993896","131.6399993896","3.08999753","3.08999753","3.08999753","","",""
"6404","","","","","","","","","","131.6399993896","131.6399993896","131.6399993896","3.08999753","3.08999753","3.08999753","105.3898849487","105.3898849487","105.3898849487"
"6405","","","","","","","","","","131.4499511719","131.4499511719","131.4499511719","3.08999753","3.08999753","3.08999753","105.3898849487","105.3898849487","105.3898849487"
"6408","","","","","","","","","","129.1600036621","129.1600036621","129.1600036621","3.0595476627","3.0595476627","3.0595476627","38.8599967957","38.8599967957","38.8599967957"
"6409","","","","","","","","","","129.1600036621","129.1600036621","129.1600036621","3.0199978352","3.0199978352","3.0199978352","","",""
"6411","","","","","","","","","","138.5099945068","138.5099945068","138.5099945068","3.0199978352","3.0199978352","3.0199978352","38.8599967957","38.8599967957","38.8599967957"
"6412","","","","","","","","","","138.5099945068","138.5099945068","138.5099945068","3.0199978352","3.0199978352","3.0199978352","74.3300170898","74.3300170898","74.3300170898"
"6413","","","","","","","","","","135.0699157715","135.0699157715","135.0699157715","3.0199978352","3.0199978352","3.0199978352","74.3300170898","74.3300170898","74.3300170898"
"6414","","","","","","","","","","135.0699157715","135.0699157715","135.0699157715","3.0199978352","3.0199978352","3.0199978352","74.3300170898","74.3300170898","74.3300170898"
"6415","","","","","","","","","","129.2499847412","129.2499847412","129.2499847412","3.0199978352","3.0199978352","3.0199978352","74.3300170898","74.3300170898","74.3300170898"
"6416","","","","","","","","","","129.2499847412","129.2499847412","129.2499847412","3.0199978352","3.0199978352","3.0199978352","74.3300170898","74.3300170898","74.3300170898"
"6417","","","","","","","","","","130","130","130","3.0199978352","3.0199978352","3.0199978352","74.3300170898","74.3300170898","74.3300170898"
"6422","","","","","","","","","","131.419921875","131.419921875","131.419921875","3.6199963093","3.6199963093","3.6199963093","108.9100036621","108.9100036621","108.9100036621"
"6423","","","","","","","","","","131.419921875","131.419921875","131.419921875","3.6199963093","3.6199963093","3.6199963093","108.9100036621","108.9100036621","108.9100036621"
"6424","","","","","","","","","","131.419921875","131.419921875","131.419921875","0","0","0","94.3900604248","94.3900604248","94.3900604248"
"6425","","","","","","","","","","126.3200302124","126.3200302124","126.3200302124","","","","","",""
"6426","","","","","","","","","","126.3200302124","126.3200302124","126.3200302124","0","0","0","94.3900604248","94.3900604248","94.3900604248"
"6427","","","","","","","","","","134.6600189209","134.6600189209","134.6600189209","0.2000000328","0.2000000328","0.2000000328","94.3900604248","94.3900604248","94.3900604248"
"6430","","","","","","","","","","131.9599761963","131.9599761963","131.9599761963","0.2000000328","0.2000000328","0.2000000328","45.5998573303","45.5998573303","45.5998573303"
"6431","","","","","","","","","","131.9599761963","131.9599761963","131.9599761963","0.4039998353","0.4039998353","0.4039998353","45.5998573303","45.5998573303","45.5998573303"
"6432","","","","","","","","","","129.0800476074","129.0800476074","129.0800476074","2.9199979305","2.9199979305","2.9199979305","45.5998573303","45.5998573303","45.5998573303"
"6434","","","","","","","","","","132.8200836182","132.8200836182","132.8200836182","2.9199979305","2.9199979305","2.9199979305","","",""
"6435","","","","","","","","","","132.8200836182","132.8200836182","132.8200836182","","","","","",""
"6436","","","","","","","","","","132.8200836182","132.8200836182","132.8200836182","2.9199979305","2.9199979305","2.9199979305","","",""
"6437","","","","","","","","","","131.3800354004","131.3800354004","131.3800354004","3.0661475658","3.0661475658","3.0661475658","94.1099777222","94.1099777222","94.1099777222"
"6438","","","","","","","","","","131.3800354004","131.3800354004","131.3800354004","3.2899975777","3.2899975777","3.2899975777","94.1099777222","94.1099777222","94.1099777222"
"6439","","","","","","","","","","129.8899993896","129.8899993896","129.8899993896","3.2899975777","3.2899975777","3.2899975777","94.1099777222","94.1099777222","94.1099777222"
"6440","","","","","","","","","","129.8899993896","129.8899993896","129.8899993896","3.2899975777","3.2899975777","3.2899975777","94.1099777222","94.1099777222","94.1099777222"
"6442","","","","","","","","","","128.5699615479","128.5699615479","128.5699615479","3.2899975777","3.2899975777","3.2899975777","94.4400787354","94.4400787354","94.4400787354"
"6443","","","","","","","","","","128.1500549316","128.1500549316","128.1500549316","3.2899975777","3.2899975777","3.2899975777","94.4400787354","94.4400787354","94.4400787354"
"6445","","","","","","","","","","128.1500549316","128.1500549316","128.1500549316","3.4341971874","3.4341971874","3.4341971874","94.4400787354","94.4400787354","94.4400787354"
"6446","","","","","","","","","","135.7199859619","135.7199859619","135.7199859619","3.5699968338","3.5699968338","3.5699968338","94.4400787354","94.4400787354","94.4400787354"
"6447","","","","","","","","","","135.7199859619","135.7199859619","135.7199859619","3.5699968338","3.5699968338","3.5699968338","94.4400787354","94.4400787354","94.4400787354"
"6448","","","","","","","","","","129.4800109863","129.4800109863","129.4800109863","3.5699968338","3.5699968338","3.5699968338","217.7800445557","217.7800445557","217.7800445557"
"6449","","","","","","","","","","129.4800109863","129.4800109863","129.4800109863","","","","","",""
"6450","","","","","","","","","","129.4800109863","129.4800109863","129.4800109863","3.5699968338","3.5699968338","3.5699968338","217.7800445557","217.7800445557","217.7800445557"
